station_id,timestamp,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,wind_direction_degrees,wind_strength
SOFIS2_A8610A3135428119,2024-03-19T23:00:00.0,0.032,11.752,0,5,0,83.148,180,1
SOFIS3_A8610A3135197407,2024-03-19T23:00:00.0,0.868,11.8,0,4,0,78.824,135,1
SOFIS4_A8610A3439296D08,2024-03-19T23:00:00.0,1.674,11.586,0,3,0,79.898,90,1
SOFIS1_A8610A3135399218,2024-03-20T00:00:00.0,2.542,9.97,0,1,0,86.66,0,1
SOFIS2_A8610A3135428119,2024-03-20T00:00:00.0,0.044,11.13,0,5,0,85.092,180,1
SOFIS3_A8610A3135197407,2024-03-20T00:00:00.0,0.462,11.32,0,3,0,81.392,90,1
SOFIS4_A8610A3439296D08,2024-03-20T00:00:00.0,1.618,11.214,0,2,0,82.074,45,1
SOFIS1_A8610A3135399218,2024-03-20T01:00:00.0,2.246,9.77,0,1,0,85.928,0,1
SOFIS2_A8610A3135428119,2024-03-20T01:00:00.0,0.028,10.694,0,5,0,86.406,180,1
SOFIS3_A8610A3135197407,2024-03-20T01:00:00.0,0.912,11.01,0,5,0,81.46,180,1
SOFIS4_A8610A3439296D08,2024-03-20T01:00:00.0,1.364,10.9,0,2,0,82.596,45,1
SOFIS1_A8610A3135399218,2024-03-20T02:00:00.0,2.57,10.24,0,3,0,84.244,90,1
SOFIS2_A8610A3135428119,2024-03-20T02:00:00.0,0.01,10.326,0,5,0,86.622,180,1
SOFIS3_A8610A3135197407,2024-03-20T02:00:00.0,0.808,11.048,0,5,0,80.374,180,1
SOFIS4_A8610A3439296D08,2024-03-20T02:00:00.0,1.128,11.266,0,2,0,80.244,45,1
SOFIS1_A8610A3135399218,2024-03-20T03:00:00.0,3.1,10.114,0,1,0,86.326,0,1
SOFIS2_A8610A3135428119,2024-03-20T03:00:00.0,0,10.144,0,5,0,87.98,180,1
SOFIS3_A8610A3135197407,2024-03-20T03:00:00.0,0.65,10.682,0,5,0,83.384,180,1
SOFIS4_A8610A3439296D08,2024-03-20T03:00:00.0,1.084,10.774,0,2,0,83.528,45,1
SOFIS1_A8610A3135399218,2024-03-20T04:00:00.0,2.24,10.194,0,2,0,87.664,45,1
SOFIS2_A8610A3135428119,2024-03-20T04:00:00.0,0.014,10.486,0,5,0,88.16,180,1
SOFIS3_A8610A3135197407,2024-03-20T04:00:00.0,0.315,10.795,0,5,0,84.81,180,1
SOFIS4_A8610A3439296D08,2024-03-20T04:00:00.0,0.7925,10.8175,0,1,0,84.8675,0,1
SOFIS1_A8610A3135399218,2024-03-20T05:00:00.0,1.462,10.762,0,2,0,86.322,45,1
SOFIS2_A8610A3135428119,2024-03-20T05:00:00.0,0,10.41,0,5,0,89.384,180,1
SOFIS3_A8610A3135197407,2024-03-20T05:00:00.0,0.39,11.174,0,4,0,84.906,135,1
SOFIS4_A8610A3439296D08,2024-03-20T05:00:00.0,0.522,11.014,0,3,0,85.936,90,1
SOFIS1_A8610A3135399218,2024-03-20T06:00:00.0,2.702,10.756,0,2,0,86.508,45,1
SOFIS2_A8610A3135428119,2024-03-20T06:00:00.0,0,10.32,0,5,0,89.628,180,1
SOFIS3_A8610A3135197407,2024-03-20T06:00:00.0,0.672,11.198,0,3,0,84.582,90,1
SOFIS4_A8610A3439296D08,2024-03-20T06:00:00.0,1.084,11.086,0,3,0,85.724,90,1
SOFIS1_A8610A3135399218,2024-03-20T07:00:00.0,2.448,10.748,0,3,0,86.864,90,1
SOFIS2_A8610A3135428119,2024-03-20T07:00:00.0,0,9.948,0,5,0,90.824,180,1
SOFIS3_A8610A3135197407,2024-03-20T07:00:00.0,0.582,11.322,0,5,0,84.834,180,1
SOFIS4_A8610A3439296D08,2024-03-20T07:00:00.0,1.068,11.45,0,3,0,84.904,90,1
SOFIS1_A8610A3135399218,2024-03-20T08:00:00.0,3.258,10.936,11.0132,1,0,86.368,0,1
SOFIS2_A8610A3135428119,2024-03-20T08:00:00.0,0,9.316,7.74802,3,0,92.426,90,1
SOFIS3_A8610A3135197407,2024-03-20T08:00:00.0,0.876,11.258,3.03956,3,0,85.368,90,1
SOFIS4_A8610A3439296D08,2024-03-20T08:00:00.0,1.24,11.404,3.03956,3,0,85.1,90,1
SOFIS1_A8610A3135399218,2024-03-20T09:00:00.0,3.96,12.75,292.433,1,0,81.056,0,1
SOFIS2_A8610A3135428119,2024-03-20T09:00:00.0,0,10.782,262.607,5,0,91.06,180,1
SOFIS3_A8610A3135197407,2024-03-20T09:00:00.0,1.274,11.942,421.956,3,0,83.69,90,1
SOFIS4_A8610A3439296D08,2024-03-20T09:00:00.0,2.212,12.244,269.488,2,0,83.138,45,1
SOFIS1_A8610A3135399218,2024-03-20T10:00:00.0,3.152,17.868,959.203,1,0,66.196,0,1
SOFIS2_A8610A3135428119,2024-03-20T10:00:00.0,0.046,13.706,1339.87,5,0,82.22,180,1
SOFIS3_A8610A3135197407,2024-03-20T10:00:00.0,0.798,15.054,1418.35,4,0,75.232,135,1
SOFIS4_A8610A3439296D08,2024-03-20T10:00:00.0,2.21,15.546,1119.37,1,0,74.096,0,1
SOFIS1_A8610A3135399218,2024-03-20T11:00:00.0,1.366,20.04,1790.09,3,0,59.2,90,1
SOFIS2_A8610A3135428119,2024-03-20T11:00:00.0,0.072,16.754,1891.49,5,0,74.526,180,1
SOFIS3_A8610A3135197407,2024-03-20T11:00:00.0,0.918,18.354,1291.62,4,0,65.152,135,1
SOFIS4_A8610A3439296D08,2024-03-20T11:00:00.0,1.308,18.774,1540.01,1,0,64.168,0,1
SOFIS1_A8610A3135399218,2024-03-20T12:00:00.0,3.536,19.96,1960.31,4,0,59.436,135,1
SOFIS2_A8610A3135428119,2024-03-20T12:00:00.0,0.558,19.578,2016.13,3,0,64.384,90,1
SOFIS3_A8610A3135197407,2024-03-20T12:00:00.0,2.68,20.156,2213.76,5,0,60.668,180,1
SOFIS4_A8610A3439296D08,2024-03-20T12:00:00.0,2.258,20.738,1922.58,5,0,59.198,180,1
SOFIS1_A8610A3135399218,2024-03-20T13:00:00.0,2.54,21.2025,2175.23,5,0,55.955,180,1
SOFIS2_A8610A3135428119,2024-03-20T13:00:00.0,0.308,21.618,2213.76,4,0,55.918,135,1
SOFIS3_A8610A3135197407,2024-03-20T13:00:00.0,1.932,21.53,2213.76,4,0,55.086,135,1
SOFIS4_A8610A3439296D08,2024-03-20T13:00:00.0,2.016,21.702,2213.76,2,0,54.788,45,1
SOFIS1_A8610A3135399218,2024-03-20T14:00:00.0,2.836,20.01,2213.76,6,0,58.106,225,1
SOFIS2_A8610A3135428119,2024-03-20T14:00:00.0,0.688,23.45,2213.76,3,0,50.742,90,1
SOFIS3_A8610A3135197407,2024-03-20T14:00:00.0,3.06,22.708,2213.76,4,0,52.344,135,1
SOFIS4_A8610A3439296D08,2024-03-20T14:00:00.0,2.138,22.658,2213.76,2,0,51.71,45,1
SOFIS1_A8610A3135399218,2024-03-20T15:00:00.0,3.438,19.884,2213.76,3,0,58.826,90,1
SOFIS2_A8610A3135428119,2024-03-20T15:00:00.0,0.814,23.406,2213.76,3,0,51.84,90,1
SOFIS3_A8610A3135197407,2024-03-20T15:00:00.0,3.638,22.642,2213.76,4,0,53.462,135,1
SOFIS4_A8610A3439296D08,2024-03-20T15:00:00.0,2.808,22.968,2213.76,2,0,53.426,45,1
SOFIS1_A8610A3135399218,2024-03-20T16:00:00.0,3.61,20.216,2213.76,5,0,57.836,180,1
SOFIS2_A8610A3135428119,2024-03-20T16:00:00.0,0.494,23.994,2213.76,3,0,50.43,90,1
SOFIS3_A8610A3135197407,2024-03-20T16:00:00.0,2.352,22.846,2139.52,3,0,52.984,90,1
SOFIS4_A8610A3439296D08,2024-03-20T16:00:00.0,2.81,22.996,2213.76,3,0,52.636,90,1
SOFIS1_A8610A3135399218,2024-03-20T17:00:00.0,1.938,22.24,2184.74,5,0,54.018,180,1
SOFIS2_A8610A3135428119,2024-03-20T17:00:00.0,0.718,21.21,2118.36,2,0,58.21,45,1
SOFIS3_A8610A3135197407,2024-03-20T17:00:00.0,2.466,21.74,2030.21,4,0,56.316,135,1
SOFIS4_A8610A3439296D08,2024-03-20T17:00:00.0,2.59,22.364,2149.75,3,0,55.484,90,1
SOFIS1_A8610A3135399218,2024-03-20T18:00:00.0,2.982,21.134,2058.59,3,0,57.094,90,1
SOFIS2_A8610A3135428119,2024-03-20T18:00:00.0,0,22.422,2020.72,6,0,55.826,225,1
SOFIS3_A8610A3135197407,2024-03-20T18:00:00.0,1.564,22.342,1966.28,5,0,55.098,180,1
SOFIS4_A8610A3439296D08,2024-03-20T18:00:00.0,2.534,21.804,2089.07,1,0,56.22,0,1
SOFIS1_A8610A3135399218,2024-03-20T19:00:00.0,5.022,19.052,1198.07,4,0,61.848,135,2
SOFIS2_A8610A3135428119,2024-03-20T19:00:00.0,0.034,21.516,781.642,4,0,57.346,135,1
SOFIS3_A8610A3135197407,2024-03-20T19:00:00.0,2.272,21.964,1029.22,3,0,54.766,90,1
SOFIS4_A8610A3439296D08,2024-03-20T19:00:00.0,2.352,20.274,1013.71,4,0,59.156,135,1
SOFIS1_A8610A3135399218,2024-03-20T20:00:00.0,1.294,16.802,564.346,3,0.8382,70.738,90,1
SOFIS2_A8610A3135428119,2024-03-20T20:00:00.0,0,18.018,218.907,5,0,66.54,180,1
SOFIS3_A8610A3135197407,2024-03-20T20:00:00.0,1.862,18.524,287.501,2,0,64.548,45,1
SOFIS4_A8610A3439296D08,2024-03-20T20:00:00.0,2.734,18.19,287.745,4,0,66.91,135,1
SOFIS1_A8610A3135399218,2024-03-20T21:00:00.0,1.818,13.85,6.29165,1,0,80.892,0,1
SOFIS2_A8610A3135428119,2024-03-20T21:00:00.0,0,15.848,1.90771,4,0,74.302,135,1
SOFIS3_A8610A3135197407,2024-03-20T21:00:00.0,0.65,15.568,3.98684,2,0,74.168,45,1
SOFIS4_A8610A3439296D08,2024-03-20T21:00:00.0,1.6,15.47,3.98684,2,0,75.794,45,1
SOFIS1_A8610A3135399218,2024-03-20T22:00:00.0,2.196,13.004,0,2,0,84.51,45,1
SOFIS2_A8610A3135428119,2024-03-20T22:00:00.0,0,14.85,0,5,0,78.768,180,1
SOFIS3_A8610A3135197407,2024-03-20T22:00:00.0,0.846,14.46,0,2,0,78.124,45,1
SOFIS4_A8610A3439296D08,2024-03-20T22:00:00.0,1.55,14.378,0,2,0,79.202,45,1
SOFIS1_A8610A3135399218,2024-03-20T23:00:00.0,2,12.572,0,1,0,85.378,0,1
SOFIS2_A8610A3135428119,2024-03-20T23:00:00.0,0,14.1225,0,5,0,80.77,180,1
SOFIS3_A8610A3135197407,2024-03-20T23:00:00.0,0.946,13.772,0,1,0,80.01,0,1
SOFIS4_A8610A3439296D08,2024-03-20T23:00:00.0,1.624,13.698,0,3,0,80.906,90,1
SOFIS1_A8610A3135399218,2024-03-21T00:00:00.0,2.088,12.108,0,2,0,86.522,45,1
SOFIS2_A8610A3135428119,2024-03-21T00:00:00.0,0,13.728,0,5,0,81.82,180,1
SOFIS3_A8610A3135197407,2024-03-21T00:00:00.0,0.434,13.262,0,3,0,81.184,90,1
SOFIS4_A8610A3439296D08,2024-03-21T00:00:00.0,1.27,13.282,0,2,0,81.614,45,1
SOFIS1_A8610A3135399218,2024-03-21T01:00:00.0,2.092,12.48,0,2,0,85.16,45,1
SOFIS2_A8610A3135428119,2024-03-21T01:00:00.0,0.006,13.48,0,5,0,82.98,180,1
SOFIS3_A8610A3135197407,2024-03-21T01:00:00.0,0.382,13.508,0,4,0,81.81,135,1
SOFIS4_A8610A3439296D08,2024-03-21T01:00:00.0,1.134,13.446,0,2,0,82.614,45,1
SOFIS1_A8610A3135399218,2024-03-21T02:00:00.0,0.412,13.608,0,2,0,84.084,45,1
SOFIS2_A8610A3135428119,2024-03-21T02:00:00.0,0,14.302,0,4,0,82.254,135,1
SOFIS3_A8610A3135197407,2024-03-21T02:00:00.0,0.2,14.512,0,1,0,81.012,0,1
SOFIS4_A8610A3439296D08,2024-03-21T02:00:00.0,0.282,14.472,0,3,0,82.108,90,1
SOFIS1_A8610A3135399218,2024-03-21T03:00:00.0,0.078,14.1,0,4,0,83.718,135,1
SOFIS2_A8610A3135428119,2024-03-21T03:00:00.0,0,14.508,0,5,0,83.566,180,1
SOFIS3_A8610A3135197407,2024-03-21T03:00:00.0,0.314,14.87,0,5,0,80.34,180,1
SOFIS4_A8610A3439296D08,2024-03-21T03:00:00.0,0.174,14.886,0,5,0,81.58,180,1
SOFIS1_A8610A3135399218,2024-03-21T04:00:00.0,0.02,14.102,0,4,0,82.618,135,1
SOFIS2_A8610A3135428119,2024-03-21T04:00:00.0,0.058,14.76,0,4,0,82.73,135,1
SOFIS3_A8610A3135197407,2024-03-21T04:00:00.0,0.666,15.158,0,4,0,78.764,135,1
SOFIS4_A8610A3439296D08,2024-03-21T04:00:00.0,0.786,15.172,0,5,0,79.556,180,1
SOFIS1_A8610A3135399218,2024-03-21T05:00:00.0,0.122,14.57,0,4,0,79.526,135,1
SOFIS2_A8610A3135428119,2024-03-21T05:00:00.0,0.022,15.574,0,2,0,76.064,45,1
SOFIS3_A8610A3135197407,2024-03-21T05:00:00.0,0.87,15.438,0,4,0,75.856,135,1
SOFIS4_A8610A3439296D08,2024-03-21T05:00:00.0,1.252,15.446,0,4,0,76.528,135,1
SOFIS1_A8610A3135399218,2024-03-21T06:00:00.0,0,13.692,0,4,0,84.314,135,1
SOFIS2_A8610A3135428119,2024-03-21T06:00:00.0,0,14.834,0,5,0,80.682,180,1
SOFIS3_A8610A3135197407,2024-03-21T06:00:00.0,0.13,14.922,0,3,0,78.32,90,1
SOFIS4_A8610A3439296D08,2024-03-21T06:00:00.0,0.12,14.824,0,4,0,79.884,135,1
SOFIS1_A8610A3135399218,2024-03-21T07:00:00.0,0.086,13.758,0,5,0,82.466,180,1
SOFIS2_A8610A3135428119,2024-03-21T07:00:00.0,0,14.494,0,4,0,82.436,135,1
SOFIS3_A8610A3135197407,2024-03-21T07:00:00.0,0.128,14.73,0,2,0,78.014,45,1
SOFIS4_A8610A3439296D08,2024-03-21T07:00:00.0,0.282,14.746,0,6,0,79.184,225,1
SOFIS1_A8610A3135399218,2024-03-21T08:00:00.0,0.036,13.7,4.32969,4,0,83.596,135,1
SOFIS2_A8610A3135428119,2024-03-21T08:00:00.0,0,14.36,3.98684,4,0,83.582,135,1
SOFIS3_A8610A3135197407,2024-03-21T08:00:00.0,0.224,14.798,7.25207,3,0,78.544,90,1
SOFIS4_A8610A3439296D08,2024-03-21T08:00:00.0,0.514,14.836,7.25207,2,0,79.652,45,1
SOFIS1_A8610A3135399218,2024-03-21T09:00:00.0,0.114,14.508,184.42,4,0,80.578,135,1
SOFIS2_A8610A3135428119,2024-03-21T09:00:00.0,0.022,14.954,176.284,5,0,80.794,180,1
SOFIS3_A8610A3135197407,2024-03-21T09:00:00.0,0.876,15.484,197.184,2,0,76.422,45,1
SOFIS4_A8610A3439296D08,2024-03-21T09:00:00.0,1.604,15.612,206.935,3,0,76.536,90,1
SOFIS1_A8610A3135399218,2024-03-21T10:00:00.0,0.796,16.3,788.459,5,0,71.828,180,1
SOFIS2_A8610A3135428119,2024-03-21T10:00:00.0,0.102,16.386,776.461,3,0,73.7,90,1
SOFIS3_A8610A3135197407,2024-03-21T10:00:00.0,1.362,16.584,776.055,4,0,71.272,135,1
SOFIS4_A8610A3439296D08,2024-03-21T10:00:00.0,1.674,16.764,805.882,2,0,71.534,45,1
SOFIS1_A8610A3135399218,2024-03-21T11:00:00.0,1.128,17.872,1425.69,5,0,68.402,180,1
SOFIS2_A8610A3135428119,2024-03-21T11:00:00.0,0.012,17.666,1410.32,2,0,70.528,45,1
SOFIS3_A8610A3135197407,2024-03-21T11:00:00.0,1.778,17.798,1399.12,2,0,68.43,45,1
SOFIS4_A8610A3439296D08,2024-03-21T11:00:00.0,1.576,18.264,1461.16,4,0,67.4,135,1
SOFIS1_A8610A3135399218,2024-03-21T12:00:00.0,2.7,19.344,1984.95,4,0,62.36,135,1
SOFIS2_A8610A3135428119,2024-03-21T12:00:00.0,0.07,19.148,2037.14,3,0,65.222,90,1
SOFIS3_A8610A3135197407,2024-03-21T12:00:00.0,2.334,19.252,1954.08,4,0,63.436,135,1
SOFIS4_A8610A3439296D08,2024-03-21T12:00:00.0,1.922,19.438,1971.36,5,0,63.686,180,1
SOFIS1_A8610A3135399218,2024-03-21T13:00:00.0,2.99,20.258,2185.93,5,0,59.592,180,1
SOFIS2_A8610A3135428119,2024-03-21T13:00:00.0,0.07,20.598,2207.45,2,0,60.802,45,1
SOFIS3_A8610A3135197407,2024-03-21T13:00:00.0,2.29,20.612,2211.4,4,0,58.846,135,1
SOFIS4_A8610A3439296D08,2024-03-21T13:00:00.0,1.738,20.676,2213.76,4,0,59.63,135,1
SOFIS1_A8610A3135399218,2024-03-21T14:00:00.0,2.464,20.62,2205.87,5,0,58.042,180,1
SOFIS2_A8610A3135428119,2024-03-21T14:00:00.0,0.11,21.07,2213.76,3,0,58.832,90,1
SOFIS3_A8610A3135197407,2024-03-21T14:00:00.0,2.368,21.116,2213.76,6,0,57.672,225,1
SOFIS4_A8610A3439296D08,2024-03-21T14:00:00.0,2.076,20.622,2213.76,4,0,59.428,135,1
SOFIS1_A8610A3135399218,2024-03-21T15:00:00.0,2.15,20.748,2213.76,4,0,58.59,135,1
SOFIS2_A8610A3135428119,2024-03-21T15:00:00.0,0,21.342,2213.76,3,0,58.064,90,1
SOFIS3_A8610A3135197407,2024-03-21T15:00:00.0,2.272,21.656,2213.76,3,0,56.142,90,1
SOFIS4_A8610A3439296D08,2024-03-21T15:00:00.0,2.032,21.076,2213.76,4,0,58.42,135,1
SOFIS1_A8610A3135399218,2024-03-21T16:00:00.0,2.402,20.99,2213.76,3,0,59.328,90,1
SOFIS2_A8610A3135428119,2024-03-21T16:00:00.0,0.03,21.66,2213.76,2,0,58.85,45,1
SOFIS3_A8610A3135197407,2024-03-21T16:00:00.0,3.042,21.462,2213.76,5,0,58.556,180,1
SOFIS4_A8610A3439296D08,2024-03-21T16:00:00.0,2.478,21.04,2213.76,4,0,59.898,135,1
SOFIS1_A8610A3135399218,2024-03-21T17:00:00.0,3.23,20.31,2084.04,4,0,59.786,135,1
SOFIS2_A8610A3135428119,2024-03-21T17:00:00.0,0.438,21.03,2142.78,4,0,59.212,135,1
SOFIS3_A8610A3135197407,2024-03-21T17:00:00.0,3.495,20.7075,2053.99,3,0,60.0375,90,1
SOFIS4_A8610A3439296D08,2024-03-21T17:00:00.0,2.9475,20.47,2107.72,5,0,61.705,180,1
SOFIS1_A8610A3135399218,2024-03-21T18:00:00.0,1.644,18.756,1366.75,4,0,67.338,135,1
SOFIS2_A8610A3135428119,2024-03-21T18:00:00.0,0.538,19.806,1491.34,3,0,65.218,90,1
SOFIS3_A8610A3135197407,2024-03-21T18:00:00.0,3.288,19.57,1404.14,3,0,65.392,90,1
SOFIS4_A8610A3439296D08,2024-03-21T18:00:00.0,2.682,19.294,1455.32,2,0,66.708,45,1
SOFIS1_A8610A3135399218,2024-03-21T19:00:00.0,0.098,17.832,784.577,4,0,68.842,135,1
SOFIS2_A8610A3135428119,2024-03-21T19:00:00.0,0.01,19.01,854.115,2,0,66.128,45,1
SOFIS3_A8610A3135197407,2024-03-21T19:00:00.0,1.218,19.144,840.955,3,0,65.534,90,1
SOFIS4_A8610A3439296D08,2024-03-21T19:00:00.0,1.19,18.642,871.837,3,0,67.654,90,1
SOFIS1_A8610A3135399218,2024-03-21T20:00:00.0,0,16.644,191.433,4,0,71.388,135,1
SOFIS2_A8610A3135428119,2024-03-21T20:00:00.0,0,18.12,220.009,4,0,67.548,135,1
SOFIS3_A8610A3135197407,2024-03-21T20:00:00.0,0.17,18.054,238.671,4,0,67.144,135,1
SOFIS4_A8610A3439296D08,2024-03-21T20:00:00.0,0.538,17.846,252.03,6,0,68.63,225,1
SOFIS1_A8610A3135399218,2024-03-21T21:00:00.0,0,15.818,0.171425,4,0,77.462,135,1
SOFIS2_A8610A3135428119,2024-03-21T21:00:00.0,0.042,17.354,1.90771,2,0,74.154,45,1
SOFIS3_A8610A3135197407,2024-03-21T21:00:00.0,0.558,17.034,3.03956,2,0,73.578,45,1
SOFIS4_A8610A3439296D08,2024-03-21T21:00:00.0,0.846,17.208,3.98684,5,0,73.586,180,1
SOFIS1_A8610A3135399218,2024-03-21T22:00:00.0,0.51,15.472,0,4,0,83.196,135,1
SOFIS2_A8610A3135428119,2024-03-21T22:00:00.0,0.108,17.028,0,3,0,77.976,90,1
SOFIS3_A8610A3135197407,2024-03-21T22:00:00.0,1.212,16.682,0,2,0,78.554,45,1
SOFIS4_A8610A3439296D08,2024-03-21T22:00:00.0,1.116,16.8,0,4,0,79.2,135,1
SOFIS1_A8610A3135399218,2024-03-21T23:00:00.0,0.324,15.19,0,4,0,87.868,135,1
SOFIS2_A8610A3135428119,2024-03-21T23:00:00.0,0.048,16.806,0,4,0,82.484,135,1
SOFIS3_A8610A3135197407,2024-03-21T23:00:00.0,0.76,16.384,0,4,0,83.066,135,1
SOFIS4_A8610A3439296D08,2024-03-21T23:00:00.0,0.294,16.366,0,2,0,83.656,45,1
SOFIS1_A8610A3135399218,2024-03-22T00:00:00.0,3.178,15.682,0,4,0,85.596,135,1
SOFIS2_A8610A3135428119,2024-03-22T00:00:00.0,0.762,16.832,0,1,0,82.55,0,1
SOFIS3_A8610A3135197407,2024-03-22T00:00:00.0,3.912,16.448,0,3,0,83.78,90,1
SOFIS4_A8610A3439296D08,2024-03-22T00:00:00.0,2.188,16.448,0,3,0,84.796,90,1
SOFIS1_A8610A3135399218,2024-03-22T01:00:00.0,2.642,15.804,0,5,0,84.65,180,1
SOFIS2_A8610A3135428119,2024-03-22T01:00:00.0,0.706,16.84,0,4,0,82.608,135,1
SOFIS3_A8610A3135197407,2024-03-22T01:00:00.0,4.248,16.534,0,4,0,82.494,135,1
SOFIS4_A8610A3439296D08,2024-03-22T01:00:00.0,2.24,16.572,0,3,0,82.9,90,1
SOFIS1_A8610A3135399218,2024-03-22T02:00:00.0,0.41,15.66,0,4,0,88.14,135,1
SOFIS2_A8610A3135428119,2024-03-22T02:00:00.0,0.694,16.57,0,3,0.2794,86.162,90,1
SOFIS3_A8610A3135197407,2024-03-22T02:00:00.0,3.338,16.43,0,6,0,85.902,225,1
SOFIS4_A8610A3439296D08,2024-03-22T02:00:00.0,1.424,16.53,0,3,0,86.08,90,1
SOFIS1_A8610A3135399218,2024-03-22T03:00:00.0,0.314,14.074,0,5,0,93.908,180,1
SOFIS2_A8610A3135428119,2024-03-22T03:00:00.0,0.066,15.628,0,4,0,89.624,135,1
SOFIS3_A8610A3135197407,2024-03-22T03:00:00.0,0.71,15.292,0,2,0.2794,90.842,45,1
SOFIS4_A8610A3439296D08,2024-03-22T03:00:00.0,0.39,15.352,0,2,0.2794,90.728,45,1
SOFIS1_A8610A3135399218,2024-03-22T04:00:00.0,0.058,14.558,0,2,0,91.85,45,1
SOFIS2_A8610A3135428119,2024-03-22T04:00:00.0,0.65,16.22,0,3,0,86.57,90,1
SOFIS3_A8610A3135197407,2024-03-22T04:00:00.0,2.772,15.888,0,3,0,86.524,90,1
SOFIS4_A8610A3439296D08,2024-03-22T04:00:00.0,1.068,15.892,0,3,0,86.356,90,1
SOFIS1_A8610A3135399218,2024-03-22T05:00:00.0,1.284,15.458,0,3,0,91.528,90,1
SOFIS2_A8610A3135428119,2024-03-22T05:00:00.0,1.228,16.474,0,2,0,91.13,45,1
SOFIS3_A8610A3135197407,2024-03-22T05:00:00.0,2.93,16.16,0,2,0,90.536,45,1
SOFIS4_A8610A3439296D08,2024-03-22T05:00:00.0,1.156,16.4,0,3,0,90.132,90,1
SOFIS1_A8610A3135399218,2024-03-22T06:00:00.0,1.396,15.54,0,3,0,93.734,90,1
SOFIS2_A8610A3135428119,2024-03-22T06:00:00.0,0.73,16.39,0,3,0,92.652,90,1
SOFIS3_A8610A3135197407,2024-03-22T06:00:00.0,2.882,16.166,0,2,0,92.91,45,1
SOFIS4_A8610A3439296D08,2024-03-22T06:00:00.0,1.184,16.35,0,3,0,92.528,90,1
SOFIS1_A8610A3135399218,2024-03-22T07:00:00.0,0.292,15.432,0,3,0,93.688,90,1
SOFIS2_A8610A3135428119,2024-03-22T07:00:00.0,0.594,16.258,0,3,0,92.486,90,1
SOFIS3_A8610A3135197407,2024-03-22T07:00:00.0,2.726,16.08,0,3,0,92.888,90,1
SOFIS4_A8610A3439296D08,2024-03-22T07:00:00.0,0.778,16.224,0,4,0,92.512,135,1
SOFIS1_A8610A3135399218,2024-03-22T08:00:00.0,0.318,15.412,2.25056,5,0,93.324,180,1
SOFIS2_A8610A3135428119,2024-03-22T08:00:00.0,0.786,16.266,11.9605,2,0,92.278,45,1
SOFIS3_A8610A3135197407,2024-03-22T08:00:00.0,2.812,16.096,4.32969,1,0,92.546,0,1
SOFIS4_A8610A3439296D08,2024-03-22T08:00:00.0,0.816,16.252,4.32969,4,0,92.216,135,1
SOFIS1_A8610A3135399218,2024-03-22T09:00:00.0,0.996,15.774,171.391,2,0,92.34,45,1
SOFIS2_A8610A3135428119,2024-03-22T09:00:00.0,1.602,16.594,292.485,2,0,91.756,45,1
SOFIS3_A8610A3135197407,2024-03-22T09:00:00.0,4.066,16.284,213.185,6,0,91.708,225,1
SOFIS4_A8610A3439296D08,2024-03-22T09:00:00.0,1.658,16.436,217.623,4,0,91.49,135,1
SOFIS1_A8610A3135399218,2024-03-22T10:00:00.0,1.576,16.71,642.865,3,0,88.85,90,1
SOFIS2_A8610A3135428119,2024-03-22T10:00:00.0,1.922,17.174,922.622,2,0,89.56,45,1
SOFIS3_A8610A3135197407,2024-03-22T10:00:00.0,3.658,16.884,779.099,4,0,89.506,135,1
SOFIS4_A8610A3439296D08,2024-03-22T10:00:00.0,1.904,17.18,811.266,5,0,88.654,180,1
SOFIS1_A8610A3135399218,2024-03-22T11:00:00.0,2.406,17.712,1015.59,3,0,86.372,90,1
SOFIS2_A8610A3135428119,2024-03-22T11:00:00.0,2.598,18.01,1620.37,2,0,87.044,45,1
SOFIS3_A8610A3135197407,2024-03-22T11:00:00.0,4.228,17.69,1312.4,6,0,87.338,225,1
SOFIS4_A8610A3439296D08,2024-03-22T11:00:00.0,1.978,18.146,1322.91,3,0,86.192,90,1
SOFIS1_A8610A3135399218,2024-03-22T12:00:00.0,2.576,19.012,1638.3,4,0,82.938,135,1
SOFIS2_A8610A3135428119,2024-03-22T12:00:00.0,2.47,19.0625,1896.77,2,0,83.8775,45,1
SOFIS3_A8610A3135197407,2024-03-22T12:00:00.0,4.308,18.85,1766.25,5,0,83.354,180,1
SOFIS4_A8610A3439296D08,2024-03-22T12:00:00.0,2.182,19.476,1840.89,1,0,81.458,0,1
SOFIS1_A8610A3135399218,2024-03-22T13:00:00.0,3.226,19.792,1784.62,3,0,79.442,90,1
SOFIS2_A8610A3135428119,2024-03-22T13:00:00.0,2.598,20.11,2143.26,2,0,80.376,45,1
SOFIS3_A8610A3135197407,2024-03-22T13:00:00.0,4.474,19.752,2055.23,5,0,80.094,180,1
SOFIS4_A8610A3439296D08,2024-03-22T13:00:00.0,2.33,20.332,2034.77,5,0,78.796,180,1
SOFIS1_A8610A3135399218,2024-03-22T14:00:00.0,3.766,19.538,1721.32,2,0,79.988,45,1
SOFIS2_A8610A3135428119,2024-03-22T14:00:00.0,2.496,20.67,2150.09,2,0,77.724,45,1
SOFIS3_A8610A3135197407,2024-03-22T14:00:00.0,4.196,20.306,2153.36,6,0,77.98,225,1
